annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intentYN,offensive2anyoneYN,offensive2youYN,dialectIsWrong,raceIsWrong,WorkerIdHashed,tweet,dialect,condition,username,davidson_label,founta_label
22,man,{},liberal,asian,0.0,0.0,0.0,,,7bf3e76c903d5297d5b03b8615e1d489,VIDEO: 'Gun-toting and axe-wielding thugs have hijacked our Doncaster estate' - The Star #Doncaster https://t.co/fSlyyNEV2Y,,text-only,A Twitter User,,hateful
24,woman,Bisexual,liberal,white,0.0,0.0,0.0,,,f7c97c80bbc2cad805e629152b672215,VIDEO: 'Gun-toting and axe-wielding thugs have hijacked our Doncaster estate' - The Star #Doncaster https://t.co/fSlyyNEV2Y,,text-only,A Twitter User,,hateful
35,man,{},liberal,white,0.6666666666666666,1.0,0.5,,,cb9564a86f8e811b6767152bd6bf090c,VIDEO: 'Gun-toting and axe-wielding thugs have hijacked our Doncaster estate' - The Star #Doncaster https://t.co/fSlyyNEV2Y,,text-only,A Twitter User,,hateful
42,woman,bisexual,liberal,white,0.0,0.0,0.0,,,6f256fbc8fecb2a4838a3831ca31471a,Long Lasting Beauty Waterproof Liquid Lip Pen Gloss Matte Lipstick Makeup HZ20 https://t.co/GeAUvEBF57 https://t.co/80wowBeiay,,text-only,A Twitter User,,spam
24,man,No.,liberal,white,0.0,0.0,0.0,,,2c3c84df1b7610fa6d5c5089107f6112,Long Lasting Beauty Waterproof Liquid Lip Pen Gloss Matte Lipstick Makeup HZ20 https://t.co/GeAUvEBF57 https://t.co/80wowBeiay,,text-only,A Twitter User,,spam
32,man,{},liberal,white,0.0,0.0,0.0,,,573d3c82e57181297a2388beeb1a36b6,Long Lasting Beauty Waterproof Liquid Lip Pen Gloss Matte Lipstick Makeup HZ20 https://t.co/GeAUvEBF57 https://t.co/80wowBeiay,,text-only,A Twitter User,,spam
24,man,No.,liberal,white,0.0,0.0,0.0,,,2c3c84df1b7610fa6d5c5089107f6112,"https://t.co/xRTXg8eRX4 Boost your website visitors AUTOMATICALLY https://t.co/e3PqwBjhXI | #BKChatLDN | Davis Cup: No Nadal, no problem…",,text-only,A Twitter User,,spam
32,man,{},cons,white,0.0,0.0,0.0,,,a6e2a183440645e501930bf8c8ec79e8,"https://t.co/xRTXg8eRX4 Boost your website visitors AUTOMATICALLY https://t.co/e3PqwBjhXI | #BKChatLDN | Davis Cup: No Nadal, no problem…",,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,"https://t.co/xRTXg8eRX4 Boost your website visitors AUTOMATICALLY https://t.co/e3PqwBjhXI | #BKChatLDN | Davis Cup: No Nadal, no problem…",,text-only,A Twitter User,,spam
31,man,{},liberal,white,0.3333333333333333,1.0,0.5,,,3e316983864445578b40024e8bbe7040,RT @user: For all of you females who want hood niggas so bad watch this and learn &#128514;&#128514;&#128514;&#128557;&#128557; https://t.co/kWXrwcMQPr,,text-only,A Twitter User,,hateful
30,woman,{},other,white,0.3333333333333333,0.5,0.0,,,f5f510f26beef9a04c50d715b53706e3,RT @user: For all of you females who want hood niggas so bad watch this and learn &#128514;&#128514;&#128514;&#128557;&#128557; https://t.co/kWXrwcMQPr,,text-only,A Twitter User,,hateful
35,man,pacific islander,liberal,other,0.3333333333333333,1.0,0.5,,,a4cfee82480f25380b95822a8a765bdd,RT @user: For all of you females who want hood niggas so bad watch this and learn &#128514;&#128514;&#128514;&#128557;&#128557; https://t.co/kWXrwcMQPr,,text-only,A Twitter User,,hateful
33,man,{},cons,asian,0.6666666666666666,0.5,0.0,,,938b8dc4a9db84d0231d196c4bbd8ea5,RT @user: How about you mind your fucking business &#128580;&#128580;,,text-only,A Twitter User,,abusive
43,woman,{},liberal,asian,0.3333333333333333,0.5,0.0,,,652a3b795ccd59abc037cfbc94e77921,RT @user: How about you mind your fucking business &#128580;&#128580;,,text-only,A Twitter User,,abusive
29,woman,{},liberal,white,1.0,1.0,0.5,,,11e1d496dfebed6f705e67feebef5561,RT @user: How about you mind your fucking business &#128580;&#128580;,,text-only,A Twitter User,,abusive
24,man,{},cons,white,1.0,1.0,1.0,,,a820b97985b3c2dbc05f96a4bc5f6ab8,@user Dawg he use to irritate me bring all the fucking dishes out the basement,,text-only,A Twitter User,,normal
24,man,racial,liberal,other,0.6666666666666666,0.5,0.5,,,69a3ebe6bce9863c5f07e177daf8bcfd,@user Dawg he use to irritate me bring all the fucking dishes out the basement,,text-only,A Twitter User,,normal
27,man,{},cons,white,1.0,1.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,@user Dawg he use to irritate me bring all the fucking dishes out the basement,,text-only,A Twitter User,,normal
46,woman,{},cons,white,0.0,0.0,0.0,,,01a6552d9348a30fbf1c592ada45d1c0,Visit https://t.co/Mt8ELsdj80 to cast your votes and you could win a library of 64 books! @user #HCCMarchMadness,,text-only,A Twitter User,,spam
43,woman,{},liberal,asian,0.0,0.0,0.0,,,652a3b795ccd59abc037cfbc94e77921,Visit https://t.co/Mt8ELsdj80 to cast your votes and you could win a library of 64 books! @user #HCCMarchMadness,,text-only,A Twitter User,,spam
24,woman,Bisexual,liberal,white,0.0,0.0,0.0,,,f7c97c80bbc2cad805e629152b672215,Visit https://t.co/Mt8ELsdj80 to cast your votes and you could win a library of 64 books! @user #HCCMarchMadness,,text-only,A Twitter User,,spam
21,woman,{},cons,black,0.6666666666666666,0.5,0.0,,,98c7a198628bdb692f91e8396e3ab2b3,The worst film I've ever been in my fucking grave.,,text-only,A Twitter User,,abusive
22,man,{},liberal,asian,0.0,0.0,0.0,,,7bf3e76c903d5297d5b03b8615e1d489,The worst film I've ever been in my fucking grave.,,text-only,A Twitter User,,abusive
35,woman,{},liberal,na,0.3333333333333333,1.0,0.0,,,51237cba56e29ee2da2247a53717201f,The worst film I've ever been in my fucking grave.,,text-only,A Twitter User,,abusive
34,woman,women,liberal,white,0.3333333333333333,0.0,0.0,,,29b312298fda214ad0f377eebdd92990,RT @user: ITS HAPPENING! a song. a video. a preorder LETS FUCKING GO #NowOrNever,,text-only,A Twitter User,,abusive
24,woman,Bisexual,liberal,white,0.0,0.0,0.0,,,f7c97c80bbc2cad805e629152b672215,RT @user: ITS HAPPENING! a song. a video. a preorder LETS FUCKING GO #NowOrNever,,text-only,A Twitter User,,abusive
43,woman,{},liberal,asian,0.0,0.5,0.0,,,652a3b795ccd59abc037cfbc94e77921,RT @user: ITS HAPPENING! a song. a video. a preorder LETS FUCKING GO #NowOrNever,,text-only,A Twitter User,,abusive
35,woman,{},liberal,na,0.0,0.0,0.0,,,51237cba56e29ee2da2247a53717201f,"Back-to-back goals by Coca-Cola's Gillian Johnston! &#128165;&#128165;Score 3-2, Flexjet trailing by 1 @user10. &#128247;: @user… https://t.co/GWUWI9jTCT",,text-only,A Twitter User,,spam
46,woman,{},cons,white,0.0,0.0,0.0,,,01a6552d9348a30fbf1c592ada45d1c0,"Back-to-back goals by Coca-Cola's Gillian Johnston! &#128165;&#128165;Score 3-2, Flexjet trailing by 1 @user10. &#128247;: @user… https://t.co/GWUWI9jTCT",,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,"Back-to-back goals by Coca-Cola's Gillian Johnston! &#128165;&#128165;Score 3-2, Flexjet trailing by 1 @user10. &#128247;: @user… https://t.co/GWUWI9jTCT",,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,#Collectibles #Buzz COLORADO #Rockies MAJESTIC TEAM #Jersey SIZE 52 BRAND NEW CARLOS GONZALEZ… https://t.co/bYzyQpBOO4,,text-only,A Twitter User,,normal
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,"""333 The Walking Dead -Season 7 SO7 Zombie Blood Hot TV Series 42""""x24"""" Poster https://t.co/CQpt7eVPBJ https://t.co/zUV8x0kIXz""",,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,"""333 The Walking Dead -Season 7 SO7 Zombie Blood Hot TV Series 42""""x24"""" Poster https://t.co/CQpt7eVPBJ https://t.co/zUV8x0kIXz""",,text-only,A Twitter User,,spam
35,man,{},liberal,white,0.0,0.0,0.0,,,cb9564a86f8e811b6767152bd6bf090c,"""333 The Walking Dead -Season 7 SO7 Zombie Blood Hot TV Series 42""""x24"""" Poster https://t.co/CQpt7eVPBJ https://t.co/zUV8x0kIXz""",,text-only,A Twitter User,,spam
27,man,{},cons,white,1.0,1.0,1.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,#girlsuckingdick #gangbanged squirting #pointofview model #streamate datingsex https://t.co/8yPsCr3Bjz,,text-only,A Twitter User,,spam
24,man,No.,liberal,white,1.0,1.0,0.5,,,2c3c84df1b7610fa6d5c5089107f6112,#girlsuckingdick #gangbanged squirting #pointofview model #streamate datingsex https://t.co/8yPsCr3Bjz,,text-only,A Twitter User,,spam
29,woman,{},liberal,white,1.0,1.0,1.0,,,11e1d496dfebed6f705e67feebef5561,#girlsuckingdick #gangbanged squirting #pointofview model #streamate datingsex https://t.co/8yPsCr3Bjz,,text-only,A Twitter User,,spam
30,woman,{},other,white,0.6666666666666666,0.5,0.0,,,f5f510f26beef9a04c50d715b53706e3,"RT @user: Oh, hell no. Just no. Because…. (say it with me now) MERRICK FUCKING GARLAND https://t.co/xEMgVBDd1u",,text-only,A Twitter User,,abusive
37,man,{},libert,white,0.3333333333333333,0.5,0.0,,,599ea0e2bcdac7f3458cb38410b08369,"RT @user: Oh, hell no. Just no. Because…. (say it with me now) MERRICK FUCKING GARLAND https://t.co/xEMgVBDd1u",,text-only,A Twitter User,,abusive
27,man,{},cons,white,0.6666666666666666,0.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,"RT @user: Oh, hell no. Just no. Because…. (say it with me now) MERRICK FUCKING GARLAND https://t.co/xEMgVBDd1u",,text-only,A Twitter User,,abusive
38,man,{},cons,white,0.0,0.0,0.0,,,7cf9d79aef8b1f59d36cbd5681709c1f,TRYING HARD TO SAVE THE GIRL. OBSTACLES IM JUMPING HURDLES IM GROWING UP TO BE A BIG BOY https://t.co/dj19NHqDVz,,text-only,A Twitter User,,normal
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,TRYING HARD TO SAVE THE GIRL. OBSTACLES IM JUMPING HURDLES IM GROWING UP TO BE A BIG BOY https://t.co/dj19NHqDVz,,text-only,A Twitter User,,normal
35,woman,{},liberal,na,0.0,0.5,0.0,,,51237cba56e29ee2da2247a53717201f,TRYING HARD TO SAVE THE GIRL. OBSTACLES IM JUMPING HURDLES IM GROWING UP TO BE A BIG BOY https://t.co/dj19NHqDVz,,text-only,A Twitter User,,normal
100,na,no,na,na,0.3333333333333333,0.5,0.0,,,0e41475cf5ab2edbdbeb50a91ae0e401,RT @user: Tabloid ABC news bashes renewables again with cynical mourning of Hazelwood-world's dirtiest brown coal generator-long ov…,,text-only,A Twitter User,,spam
31,man,{},liberal,white,0.0,0.0,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,RT @user: Tabloid ABC news bashes renewables again with cynical mourning of Hazelwood-world's dirtiest brown coal generator-long ov…,,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,RT @user: Tabloid ABC news bashes renewables again with cynical mourning of Hazelwood-world's dirtiest brown coal generator-long ov…,,text-only,A Twitter User,,spam
27,man,{},cons,white,0.0,0.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,"@user10 @user fucking pooh bear, always eating gmo endocrine disrupting dna changing anti biotic hormone laten chicken",,text-only,A Twitter User,,abusive
33,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,fb125749404f174f9d36050f0495b0a7,"@user10 @user fucking pooh bear, always eating gmo endocrine disrupting dna changing anti biotic hormone laten chicken",,text-only,A Twitter User,,abusive
33,woman,{},liberal,hisp,0.0,0.0,0.0,,,5f61c58d0551631c637a01e2d9b7703b,"@user10 @user fucking pooh bear, always eating gmo endocrine disrupting dna changing anti biotic hormone laten chicken",,text-only,A Twitter User,,abusive
46,woman,{},cons,white,0.6666666666666666,1.0,1.0,,,01a6552d9348a30fbf1c592ada45d1c0,Why do bitches hate so much tho ? What's wrong with congratulating Nd Giving People Props Sometimes .?&#128129;,,text-only,A Twitter User,,hateful
33,man,{},liberal,white,0.6666666666666666,0.5,0.0,,,fb125749404f174f9d36050f0495b0a7,Why do bitches hate so much tho ? What's wrong with congratulating Nd Giving People Props Sometimes .?&#128129;,,text-only,A Twitter User,,hateful
43,woman,{},liberal,asian,0.3333333333333333,0.5,0.0,,,652a3b795ccd59abc037cfbc94e77921,Why do bitches hate so much tho ? What's wrong with congratulating Nd Giving People Props Sometimes .?&#128129;,,text-only,A Twitter User,,hateful
27,man,{},cons,white,1.0,0.5,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,"Don't be that girl, if so stay your ugly ass home! &#128548; https://t.co/zMIMyXAuLc",,text-only,A Twitter User,,hateful
24,man,{},cons,white,1.0,1.0,1.0,,,a820b97985b3c2dbc05f96a4bc5f6ab8,"Don't be that girl, if so stay your ugly ass home! &#128548; https://t.co/zMIMyXAuLc",,text-only,A Twitter User,,hateful
29,woman,{},liberal,white,1.0,1.0,1.0,,,11e1d496dfebed6f705e67feebef5561,"Don't be that girl, if so stay your ugly ass home! &#128548; https://t.co/zMIMyXAuLc",,text-only,A Twitter User,,hateful
31,man,{},liberal,white,0.0,0.0,0.0,,,3e316983864445578b40024e8bbe7040,@user210 @user @user oxnard out here lookin like a whole snack wit those got damn whiskeys n the way he BUILT,,text-only,A Twitter User,,abusive
35,man,{},liberal,white,0.3333333333333333,0.5,0.5,,,cb9564a86f8e811b6767152bd6bf090c,@user210 @user @user oxnard out here lookin like a whole snack wit those got damn whiskeys n the way he BUILT,,text-only,A Twitter User,,abusive
37,woman,{},cons,white,0.3333333333333333,1.0,0.5,,,82542142bf98630b76e3eee57e78d1e2,@user210 @user @user oxnard out here lookin like a whole snack wit those got damn whiskeys n the way he BUILT,,text-only,A Twitter User,,abusive
33,woman,{},liberal,hisp,0.0,0.0,0.0,,,5f61c58d0551631c637a01e2d9b7703b,"""Check out """"How Would It Be 어떨까 (Strong Woman Do Bong Soo"""" on #Smule: https://t.co/Tk38eaeCEt #SingKaraoke""",,text-only,A Twitter User,,spam
24,man,No.,liberal,white,0.3333333333333333,0.5,0.5,,,2c3c84df1b7610fa6d5c5089107f6112,"""Check out """"How Would It Be 어떨까 (Strong Woman Do Bong Soo"""" on #Smule: https://t.co/Tk38eaeCEt #SingKaraoke""",,text-only,A Twitter User,,spam
22,man,{},liberal,asian,0.0,0.0,0.0,,,7bf3e76c903d5297d5b03b8615e1d489,"""Check out """"How Would It Be 어떨까 (Strong Woman Do Bong Soo"""" on #Smule: https://t.co/Tk38eaeCEt #SingKaraoke""",,text-only,A Twitter User,,spam
27,man,{},cons,white,0.0,0.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,New Song Just Dropped Yesterday &#128293;&#128293; Check it out &amp; Download For FREE !! #HipHop #SwitchItUp #XXLFreshman18 https://t.co/rGx4ydmF8h,,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,New Song Just Dropped Yesterday &#128293;&#128293; Check it out &amp; Download For FREE !! #HipHop #SwitchItUp #XXLFreshman18 https://t.co/rGx4ydmF8h,,text-only,A Twitter User,,spam
35,woman,{},liberal,na,0.0,0.0,0.0,,,51237cba56e29ee2da2247a53717201f,New Song Just Dropped Yesterday &#128293;&#128293; Check it out &amp; Download For FREE !! #HipHop #SwitchItUp #XXLFreshman18 https://t.co/rGx4ydmF8h,,text-only,A Twitter User,,spam
33,man,{},liberal,white,0.6666666666666666,0.5,0.0,,,fb125749404f174f9d36050f0495b0a7,@user10 @user THIS IS HOW ASSASSINATIONS GET SET UP...piece by peice....CLAMP DOWN ON THE VIOLATORS FULL IN… https://t.co/Wos2ABqhsc,,text-only,A Twitter User,,spam
36,man,{},liberal,asian,0.3333333333333333,0.5,0.0,,,31f040abf626f85e9ee88f05ba594c4e,@user10 @user THIS IS HOW ASSASSINATIONS GET SET UP...piece by peice....CLAMP DOWN ON THE VIOLATORS FULL IN… https://t.co/Wos2ABqhsc,,text-only,A Twitter User,,spam
37,woman,{},cons,white,0.6666666666666666,1.0,0.5,,,82542142bf98630b76e3eee57e78d1e2,@user10 @user THIS IS HOW ASSASSINATIONS GET SET UP...piece by peice....CLAMP DOWN ON THE VIOLATORS FULL IN… https://t.co/Wos2ABqhsc,,text-only,A Twitter User,,spam
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,"@user Agree that is what I am doing now. More focus, more energy, more living and cooperation. Thank you for… https://t.co/2mFksDFg6O",,text-only,A Twitter User,,normal
37,woman,{},cons,white,0.0,0.0,0.0,,,82542142bf98630b76e3eee57e78d1e2,"@user Agree that is what I am doing now. More focus, more energy, more living and cooperation. Thank you for… https://t.co/2mFksDFg6O",,text-only,A Twitter User,,normal
27,man,{},liberal,white,0.0,0.0,0.0,,,b877e6b2529e1a07545bfac401b9a6eb,"@user Agree that is what I am doing now. More focus, more energy, more living and cooperation. Thank you for… https://t.co/2mFksDFg6O",,text-only,A Twitter User,,normal
43,woman,{},liberal,asian,0.3333333333333333,0.5,0.0,,,652a3b795ccd59abc037cfbc94e77921,Oddie: end revolting foie gras production https://t.co/I73e831kmN #BanFoieGras @user210 @user #foiegras @user,,text-only,A Twitter User,,hateful
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,Oddie: end revolting foie gras production https://t.co/I73e831kmN #BanFoieGras @user210 @user #foiegras @user,,text-only,A Twitter User,,hateful
26,woman,{},other,black,0.0,0.0,0.0,,,c5cf8d242d8281d304987b12dc262f81,Oddie: end revolting foie gras production https://t.co/I73e831kmN #BanFoieGras @user210 @user #foiegras @user,,text-only,A Twitter User,,hateful
43,woman,{},liberal,asian,0.0,0.0,0.0,,,652a3b795ccd59abc037cfbc94e77921,When you just #CantStopReading #IndependentReading #CreatingaCommunityofReaders @user https://t.co/Ynr2GfyLLH,,text-only,A Twitter User,,normal
31,man,slightly disabled,liberal,white,0.0,0.0,0.0,,,3e316983864445578b40024e8bbe7040,When you just #CantStopReading #IndependentReading #CreatingaCommunityofReaders @user https://t.co/Ynr2GfyLLH,,text-only,A Twitter User,,normal
35,woman,{},liberal,white,0.0,0.0,0.0,,,200f96fef14ef02c5962f147fd029820,When you just #CantStopReading #IndependentReading #CreatingaCommunityofReaders @user https://t.co/Ynr2GfyLLH,,text-only,A Twitter User,,normal
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,VINTAGE 80'S WOOL MIX FUNKY GRANDAD CRAZY PATTERN FESTIVAL COSBY JUMPER SIZE MED https://t.co/snDPgHyFhO,,text-only,A Twitter User,,normal
27,man,{},liberal,white,0.0,0.0,0.0,,,b877e6b2529e1a07545bfac401b9a6eb,VINTAGE 80'S WOOL MIX FUNKY GRANDAD CRAZY PATTERN FESTIVAL COSBY JUMPER SIZE MED https://t.co/snDPgHyFhO,,text-only,A Twitter User,,normal
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,VINTAGE 80'S WOOL MIX FUNKY GRANDAD CRAZY PATTERN FESTIVAL COSBY JUMPER SIZE MED https://t.co/snDPgHyFhO,,text-only,A Twitter User,,normal
47,woman,{},liberal,white,0.0,0.0,0.0,,,d6262184afe6ca0990ac00469ca1a058,"So, returned from Trier, got off the train at Cents-Hamm train station, biked down Val de Hamm and tried to get onto the sidewalk... (1/2)",,text-only,A Twitter User,,normal
32,man,{},liberal,white,0.3333333333333333,0.0,0.0,,,573d3c82e57181297a2388beeb1a36b6,"So, returned from Trier, got off the train at Cents-Hamm train station, biked down Val de Hamm and tried to get onto the sidewalk... (1/2)",,text-only,A Twitter User,,normal
33,man,{},cons,asian,0.0,0.0,0.0,,,938b8dc4a9db84d0231d196c4bbd8ea5,Wearing a skirt and I feel cute! &#128518; I was forced to wear them at school so I refused to wear them for years. Now I want more!,,text-only,A Twitter User,,normal
47,woman,{},liberal,white,0.0,0.0,0.0,,,d6262184afe6ca0990ac00469ca1a058,Wearing a skirt and I feel cute! &#128518; I was forced to wear them at school so I refused to wear them for years. Now I want more!,,text-only,A Twitter User,,normal
24,man,racial,liberal,other,0.0,0.0,0.0,,,69a3ebe6bce9863c5f07e177daf8bcfd,Wearing a skirt and I feel cute! &#128518; I was forced to wear them at school so I refused to wear them for years. Now I want more!,,text-only,A Twitter User,,normal
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,"""I entered a giveaway for a chance to win """"Melhara (Volume 1)"""" by Jocelyn Tollefson (Author). https://t.co/CMRWiGkacu #giveaway""",,text-only,A Twitter User,,spam
27,man,{},cons,white,0.0,0.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,"""I entered a giveaway for a chance to win """"Melhara (Volume 1)"""" by Jocelyn Tollefson (Author). https://t.co/CMRWiGkacu #giveaway""",,text-only,A Twitter User,,spam
